Original_BBL,2021_bbl,facility_type,environmental_concern,facility_feature,map_year,created_date,image_id,comments_string
5080020016,5080020016,Unknown,Not Reported,No Features Visible,1950,03/04/2010,55146,No Additional Comments
5080020016,5080020016,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55148,No Additional Comments
5080020015,5080020015,Unknown,Not Reported,No Features Visible,1977,03/04/2010,97477,No Additional Comments
5080020015,5080020015,Unknown,Not Reported,No Features Visible,1981,03/04/2010,97478,No Additional Comments
5080020015,5080020015,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55138,A portion of the parcel lies in the Arthur Kill waterway. Includes shoreline features.
5080020015,5080020015,Vacant,Not Reported,Building,1898,03/04/2010,55138,Building labeled 'old & vacant'.
5080020015,5080020015,Commercial,Not Reported,Other,1917,03/04/2010,55139,Storage building for road machinery. Parcel has no other visible features.
5073850300,5073850300,Commercial,Not Reported,Warehouse,2002,01/21/2010,53895,Two warehouses
5080020012,5080020012,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55124,A portion of the parcel lies in Arthur Kill waterway.
5080020015,5080020015,Commercial,Storage,Shipyard/ship building,1962,03/04/2010,55142,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020013,5080020013,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55131,A portion of the parcel lies in the Arthur Kill waterway. Includes shoreline features.
5080020013,5080020013,Vacant,Not Reported,Building,1898,03/04/2010,55131,Building labeled 'old & vacant'.
5080020013,5080020013,Commercial,Storage,Cement Industry/concrete plant,1917,03/04/2010,55132,Cement storage. Parcel has no other visible features.
5080020013,5080020013,Commercial,Storage,Shipyard/ship building,1950,03/04/2010,55134,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020013,5080020013,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55137,No Additional Comments
3020480001,3020470040,Commercial,Works,Other,1980,12/16/2009,31575,Brooklyn Work Shop
5073850300,5073850300,Commercial,Not Reported,Building,2002,01/21/2010,53895,No Additional Comments
5080020013,5080020013,Unknown,Not Reported,No Features Visible,1937,03/04/2010,55133,No Additional Comments
5080020013,5080020013,Commercial,Storage,Shipyard/ship building,1962,03/04/2010,55135,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020012,5080020012,Commercial,Storage,Shipyard/ship building,1950,03/04/2010,55127,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020012,5080020012,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55129,No Additional Comments
5080020012,5080020012,Unknown,Not Reported,No Features Visible,1937,03/04/2010,55126,No Additional Comments
5080020012,5080020012,Commercial,Storage,Shipyard/ship building,1962,03/04/2010,55128,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020011,5080020011,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55117,"A portion of the parcel lies in the Arthur Kill waterway. Includes a dock,marine ways and shoreline features."
5080020011,5080020011,Unknown,Not Reported,No Features Visible,1937,03/04/2010,55119,No Additional Comments
5073850300,5073850300,Commercial,Not Reported,Warehouse,1992,01/21/2010,53889,Two warehouses.
5080020011,5080020011,Commercial,Storage,Shipyard/ship building,1950,03/04/2010,55120,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020011,5080020011,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55122,No Additional Comments
5080020011,5080020011,Commercial,Storage,Shipyard/ship building,1917,03/04/2010,55118,"J.S. Ellis & Son Rail Boat builders & Marinery. Includes vessel building, offices, storage, supplies & paints, vertical boiler, planing mill, boat shop and repair shop."
5080020011,5080020011,Commercial,Storage,Shipyard/ship building,1962,03/04/2010,55121,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020011,5080020011,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55123,No Additional Comments
5080020002,5080020002,Unknown,Not Reported,No Features Visible,1981,01/21/2010,55184,No Additional Comments
5073850300,5073850300,Commercial,Not Reported,Building,1992,01/21/2010,53889,No Additional Comments
5080020005,5080020005,Manufacturing,Manufacturing,Shipyard/ship building,1917,03/04/2010,55199,"J.S. Ellis & Son Boat Builders & Marine. Parcel includes a dining hall, piers, storage supplies & prints, boat shop, repair shop and hitching."
5080020005,5080020005,Unknown,Not Reported,Building,1917,03/04/2010,55199,"Includes a traction engine, iron rotary mixers and storage for road machinery."
5080020005,5080020005,Commercial,Coal Storage,Coal Storage,1917,03/04/2010,55199,No Additional Comments
5073850300,5073850300,Residential,Not Reported,Residential/dwelling,1994,01/21/2010,53891,"Two residential buildings, one with associated detached garage. Portion of parcel has no features visible."
5080020005,5080020005,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1937,03/04/2010,55200,"Portions of the parcel lie in the Arthur Kill waterway. Parcel includes shoreline, pier and bulkhead features."
5080020005,5080020005,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1977,03/04/2010,55203,"Portions of the parcel lie in the Arthur Kill waterway. Parcel includes shoreline, pier and bulkhead features."
5080020005,5080020005,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1917,03/04/2010,55199,Portions of the parcel lie in the Arthur Kill waterway.
5073850300,5073850300,Residential,Not Reported,Residential/dwelling,1995,01/21/2010,53892,"Two residential buildings, one with associated detached garage. Portion of parcel has no features visible."
5080020005,5080020005,Manufacturing,Manufacturing,Manufacturing/Supply,1917,03/04/2010,55199,Cement block manufacturing and cement storage.
5080020005,5080020005,Commercial,Tank,Tank,1917,03/04/2010,55199,Two asphalt kettles.
5080020005,5080020005,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1950,03/04/2010,55201,"Portions of the parcel lie in the Arthur Kill waterway. Parcel includes shoreline, pier and bulkhead features."
5073850300,5073850300,Commercial,Not Reported,Warehouse,1995,01/21/2010,53892,Two warehouses
5080020005,5080020005,Commercial,Repair,Shipyard/ship building,1950,03/04/2010,55201,Tottenville Marine Basin- Boat Repair Yard.
5080020005,5080020005,Commercial,Repair,Shipyard/ship building,1962,03/04/2010,55202,Tottenville Marine Basin- Boat Repair Yard. Includes a storefront and an engine house.
5080020009,5080020009,Commercial,Storage,Shipyard/ship building,1950,03/04/2010,55223,"Tottenville Marine Basin- Boat Repair Yard. Includes paint storage, a store and an engine house."
5080020007,5080020007,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55212,No Additional Comments
5073850300,5073850300,Residential,Not Reported,Residential/dwelling,1992,01/21/2010,53889,"Two residential buildings, one with associated detached garage. Portion of parcel has no features visible."
5080030110,5080030110,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55234,A portion of the parcel lies in the Arthur Kill waterway.
5080030110,5080030110,Commercial,Not Reported,Lumber yard/mill works,1917,03/04/2010,55235,"Seguine Runyon Stiles Co. Lumber yard. Parcel includes an office, scales and a lumber shed."
5080030110,5080030110,Other (input),Fill,Other,1917,03/04/2010,55235,A portion of the Arthur Kill waterway was filled in.
5080030110,5080030110,Commercial,Not Reported,Lumber yard/mill works,1937,03/04/2010,55236,"Seguine Runyon Stiles Co. Lumber yard. Parcel includes an office, scales and a lumber shed."
5080030110,5080030110,Commercial,Not Reported,Lumber yard/mill works,1950,03/04/2010,55237,"Seguine Runyon Stiles Co. Lumber yard. Parcel includes an office, and a lumber shed."
5080030110,5080030110,Commercial,Not Reported,Lumber yard/mill works,1962,03/04/2010,55238,"Seguine Runyon Stiles Co. Lumber yard. Parcel includes an office, and a lumber shed."
5080030110,5080030110,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55239,No Additional Comments
5080030110,5080030110,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55240,No Additional Comments
5073850300,5073850300,Residential,Not Reported,Residential/dwelling,1993,01/21/2010,53890,"Two residential buildings, one with associated detached garage. Portion of parcel has no features visible."
5080020010,5080020010,Commercial,Not Reported,Carpentry,1898,03/04/2010,55110,No Additional Comments
5080020010,5080020010,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55110,A portion of the parcel lies in the Arthur Kill waterway. Parcel includes marine ways and shoreline features.
5080020008,5080020008,Commercial,Storage,Shipyard/ship building,1917,03/04/2010,55214,"J.S. Ellis & Son Boat Builders & Marinery. Vessel building, boat shop, planing mill, office, storage, supplies & paints, and repair shop."
5080020008,5080020008,Unknown,Not Reported,No Features Visible,1937,03/04/2010,55215,No Additional Comments
5080020008,5080020008,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55218,No Additional Comments
5080020008,5080020008,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55219,No Additional Comments
5080020008,5080020008,Commercial,Storage,Shipyard/ship building,1898,03/04/2010,55213,J.S. Ellis & Son Railways & Shipyard. Parcel includes marine ways. A portion of the parcel lies in the Arthur Kill waterway.
5073850300,5073850300,Commercial,Not Reported,Warehouse,1993,01/21/2010,53890,Two warehouses
5080020007,5080020007,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55206,A portion of the parcel lies in Arthur Kill waterway.
5080020007,5080020007,Other (input),Not Reported,Other,1898,03/04/2010,55206,Parcel includes a shed.
5080020007,5080020007,Other (input),Fill,Other,1917,03/04/2010,55207,A portion of the Arthur Kill was filled in.
5080020007,5080020007,Other (input),Not Reported,Other,1937,03/04/2010,55208,Detached garage. Parcel has no other visible features.
5080020007,5080020007,Unknown,Not Reported,No Features Visible,1962,03/04/2010,55210,No Additional Comments
5080020007,5080020007,Unknown,Not Reported,No Features Visible,1977,03/04/2010,55211,No Additional Comments
5080030110,5080030110,Commercial,Coal Storage,Coal Storage,1917,03/04/2010,55235,Seguine Runyon Stiles Co. Includes a lumber & coal shed.
5073850300,5073850300,Commercial,Not Reported,Building,1993,01/21/2010,53890,No Additional Comments
5080020007,5080020007,Other (input),Not Reported,Stable,1917,03/04/2010,55207,Parcel includes a shed.
5080020007,5080020007,Unknown,Not Reported,No Features Visible,1950,03/04/2010,55209,No Additional Comments
5080020002,5080020002,Commercial,Not Reported,Building,1898,01/21/2010,55178,West End Hotel with associated detached unmarked building and stable.
5080020002,5080020002,Commercial,Not Reported,Building,1917,01/21/2010,55179,West End Hotel with associated detached unmarked building.
5080020002,5080020002,Unknown,Not Reported,No Features Visible,1962,01/21/2010,55182,No Additional Comments
5073850300,5073850300,Commercial,Not Reported,Building,1994,01/21/2010,53891,No Additional Comments
5080020002,5080020002,Unknown,Not Reported,No Features Visible,1977,01/21/2010,55183,No Additional Comments
5080020002,5080020002,Unknown,Not Reported,No Features Visible,1937,01/21/2010,55180,No Additional Comments
5080020002,5080020002,Unknown,Not Reported,No Features Visible,1950,01/21/2010,55181,No Additional Comments
5080020004,5080020004,Unknown,Not Reported,No Features Visible,1950,03/04/2010,55195,No Additional Comments
5080030110,5080030110,Commercial,Not Reported,Lumber yard/mill works,1898,03/04/2010,55234,Tottenville Lumber Co. Parcel includes a lumber house.
5073850300,5073850300,Commercial,Not Reported,Building,1996,01/21/2010,53893,No Additional Comments
5079910065,5079910065,Manufacturing,Coal Storage,Coal Storage,1917,03/04/2010,55068,Atlantic Terra Cotta Co. Parcel includes a coal bin.
5079910065,5079910065,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1937,03/04/2010,55069,A portion of the parcel lies in the Arthur Kill waterway.
5079910065,5079910065,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1937,03/04/2010,55069,A portion of the parcel lies in the Arthur Kill waterway and includes shoreline and bulkhead features.
5080020012,5080020012,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55130,No Additional Comments
5079910065,5079910065,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1917,03/04/2010,55068,A portion of the parcel lies in the Arthur Kill waterway.
5080020004,5080020004,Unknown,Not Reported,No Features Visible,1981,03/04/2010,55198,No Additional Comments
5080020004,5080020004,Commercial,Not Reported,Building,1917,03/04/2010,55193,Hall (dining).
5080020004,5080020004,Other (input),Not Reported,"Water features (pond, stream, or marsh)",1898,03/04/2010,55192,A portion of the parcel lies in the Arthur Kill waterway. Parcel also includes pier and wharf features.
5080030114,5080030114,Unknown,Not Reported,No Features Visible,1917,01/21/2010,55249,Parcel is too small to analyze accurately.
5080030114,5080030114,Unknown,Not Reported,No Features Visible,1981,01/21/2010,55254,Parcel is too small to analyze accurately.
5080030114,5080030114,Unknown,Not Reported,No Features Visible,1962,01/21/2010,55252,Parcel is too small to analyze accurately.
